id,nationalDex,name,stage,generalForm,uniqueForm,paldeaDex,formOrder,generation,type1,type2,genderDifference,homeAvailable,shinyAvailable,hasBaby,icon,homePic,homeShinyPic
898_02,898,Calyrex,,,Shadow Rider,,02,8,Psychic,Ghost,FALSE,FALSE,TRUE,FALSE,898_02.png,898_02.png,898_02_S.png
899_00,899,Wyrdeer,,,,,00,8.5,Normal,Psychic,FALSE,TRUE,TRUE,FALSE,899_00.png,899_00.png,899_00_S.png
900_00,900,Kleavor,,,,,00,8.5,Bug,Rock,FALSE,TRUE,TRUE,FALSE,900_00.png,900_00.png,900_00_S.png
901_00,901,Ursaluna,,,,,00,8.5,Ground,Normal,FALSE,TRUE,TRUE,FALSE,901_00.png,901_00.png,901_00_S.png
902_00,902,Basculegion,,,,,00,8.5,Water,Ghost,FALSE,TRUE,TRUE,FALSE,902_00.png,902_00.png,902_00_S.png
902_00_F,902,Basculegion,,,,,00,8.5,Water,Ghost,TRUE,TRUE,TRUE,FALSE,902_00.png,902_00_F.png,902_00_F_S.png
903_00,903,Sneasler,,,,,00,8.5,Fighting,Poison,FALSE,TRUE,TRUE,FALSE,903_00.png,903_00.png,903_00_S.png
904_00,904,Overqwil,,,,,00,8.5,Dark,Poison,FALSE,TRUE,TRUE,FALSE,904_00.png,904_00.png,904_00_S.png
905_00,905,Enamorus,,,Incarnate Forme,,00,8.5,Fairy,Flying,FALSE,TRUE,FALSE,FALSE,905_00.png,905_00.png,905_00_S.png
905_01,905,Enamorus,,,Therian Forme,,01,8.5,Fairy,Flying,FALSE,TRUE,FALSE,FALSE,905_01.png,905_01.png,905_01_S.png
1010_00,1010,Sprigatito,0,,,1,00,9,Grass,,FALSE,FALSE,FALSE,FALSE,1010_00.png,1010_00.png,1010_00_S.png
1011_00,1011,Floragato,1,,,2,00,9,Grass,,FALSE,FALSE,FALSE,FALSE,1011_00.png,1011_00.png,1011_00_S.png
1012_00,1012,Meowscarada,2,,,3,00,9,Grass,Dark,FALSE,FALSE,FALSE,FALSE,1012_00.png,1012_00.png,1012_00_S.png
1013_00,1013,Fuecoco,0,,,4,00,9,Fire,,FALSE,FALSE,FALSE,FALSE,1013_00.png,1013_00.png,1013_00_S.png
1014_00,1014,Crocalor,1,,,5,00,9,Fire,,FALSE,FALSE,FALSE,FALSE,1014_00.png,1014_00.png,1014_00_S.png
1015_00,1015,Skeledirge,2,,,6,00,9,Fire,Ghost,FALSE,FALSE,FALSE,FALSE,1015_00.png,1015_00.png,1015_00_S.png
1016_00,1016,Quaxly,0,,,7,00,9,Water,,FALSE,FALSE,FALSE,FALSE,1016_00.png,1016_00.png,1016_00_S.png
1017_00,1017,Quaxwell,1,,,8,00,9,Water,,FALSE,FALSE,FALSE,FALSE,1017_00.png,1017_00.png,1017_00_S.png
1018_00,1018,Quaquaval,2,,,9,00,9,Water,Fighting,FALSE,FALSE,FALSE,FALSE,1018_00.png,1018_00.png,1018_00_S.png
1019_00,1019,Lechonk,0,,,10,00,9,Normal,,FALSE,FALSE,FALSE,FALSE,1019_00.png,1019_00.png,1019_00_S.png
1020_00,1020,Oinkologne,1,,,11,00,9,Normal,,FALSE,FALSE,FALSE,FALSE,1020_00.png,1020_00.png,1020_00_S.png
1020_00_F,1020,Oinkologne,1,,,11,00,9,Normal,,TRUE,FALSE,FALSE,FALSE,1020_00_F.png,1020_00_F.png,1020_00_F_S.png
1021_00,1021,Dudunsparce,1,,Two-Segment,189,00,9,Normal,,FALSE,FALSE,FALSE,FALSE,1021_00.png,1021_00.png,1021_00_S.png
1021_01,1021,Dudunsparce,1,,Three-Segment,189,01,9,Normal,,FALSE,FALSE,FALSE,FALSE,1021_00.png,1021_01.png,1021_01_S.png
1022_00,1022,Tarountula,0,,,12,00,9,Bug,,FALSE,FALSE,FALSE,FALSE,1022_00.png,1022_00.png,1022_00_S.png
1023_00,1023,Spidops,1,,,13,00,9,Bug,,FALSE,FALSE,FALSE,FALSE,1023_00.png,1023_00.png,1023_00_S.png
1024_00,1024,Nymble,0,,,14,00,9,Bug,,FALSE,FALSE,FALSE,FALSE,1024_00.png,1024_00.png,1024_00_S.png
1025_00,1025,Lokix,1,,,15,00,9,Bug,Dark,FALSE,FALSE,FALSE,FALSE,1025_00.png,1025_00.png,1025_00_S.png
1026_00,1026,Rellor,0,,,254,00,9,Bug,,FALSE,FALSE,FALSE,FALSE,1026_00.png,1026_00.png,1026_00_S.png
1027_00,1027,Rabsca,1,,,255,00,9,Bug,Psychic,FALSE,FALSE,FALSE,FALSE,1027_00.png,1027_00.png,1027_00_S.png
1028_00,1028,Greavard,0,,,311,00,9,Ghost,,FALSE,FALSE,FALSE,FALSE,1028_00.png,1028_00.png,1028_00_S.png
1029_00,1029,Houndstone,1,,,312,00,9,Ghost,,FALSE,FALSE,FALSE,FALSE,1029_00.png,1029_00.png,1029_00_S.png
1030_00,1030,Flittle,0,,,263,00,9,Psychic,,FALSE,FALSE,FALSE,FALSE,1030_00.png,1030_00.png,1030_00_S.png
1031_00,1031,Espathra,1,,,264,00,9,Psychic,,FALSE,FALSE,FALSE,FALSE,1031_00.png,1031_00.png,1031_00_S.png
1032_00,1032,Farigiraf,1,,,193,00,9,Normal,Psychic,FALSE,FALSE,FALSE,FALSE,1032_00.png,1032_00.png,1032_00_S.png
1033_00,1033,Wiglett,0,,,288,00,9,Water,,FALSE,FALSE,FALSE,FALSE,1033_00.png,1033_00.png,1033_00_S.png
1034_00,1034,Wugtrio,1,,,289,00,9,Water,,FALSE,FALSE,FALSE,FALSE,1034_00.png,1034_00.png,1034_00_S.png
1035_00,1035,Dondozo,0,,,374,00,9,Water,,FALSE,FALSE,FALSE,FALSE,1035_00.png,1035_00.png,1035_00_S.png
1036_00,1036,Veluza,0,,,373,00,9,Water,Psychic,FALSE,FALSE,FALSE,FALSE,1036_00.png,1036_00.png,1036_00_S.png
1037_00,1037,Finizen,0,,,291,00,9,Water,,FALSE,FALSE,FALSE,FALSE,1037_00.png,1037_00.png,1037_00_S.png
1038_00,1038,Palafin,1,,Zero Form,292,00,9,Water,,FALSE,FALSE,FALSE,FALSE,1038_00.png,1038_00.png,1038_00_S.png
1038_00,1038,Palafin,,,Hero Form,,00,9,Water,,FALSE,FALSE,FALSE,FALSE,1038_00.png,1038_00.png,1038_00_S.png
1039_00,1039,Smoliv,0,,,84,00,9,Grass,Normal,FALSE,FALSE,FALSE,FALSE,1039_00.png,1039_00.png,1039_00_S.png
1040_00,1040,Dolliv,1,,,85,00,9,Grass,Normal,FALSE,FALSE,FALSE,FALSE,1040_00.png,1040_00.png,1040_00_S.png
1041_00,1041,Arboliva,2,,,86,00,9,Grass,Normal,FALSE,FALSE,FALSE,FALSE,1041_00.png,1041_00.png,1041_00_S.png
1042_00,1042,Capsakid,0,,,250,00,9,Grass,,FALSE,FALSE,FALSE,FALSE,1042_00.png,1042_00.png,1042_00_S.png
1043_00,1043,Scovillain,1,,,251,00,9,Grass,Fire,FALSE,FALSE,FALSE,FALSE,1043_00.png,1043_00.png,1043_00_S.png
1044_00,1044,Tadbulb,0,,,170,00,9,Electric,,FALSE,FALSE,FALSE,FALSE,1044_00.png,1044_00.png,1044_00_S.png
1045_00,1045,Bellibolt,1,,,171,00,9,Electric,,FALSE,FALSE,FALSE,FALSE,1045_00.png,1045_00.png,1045_00_S.png
1046_00,1046,Varoom,0,,,293,00,9,Steel,Poison,FALSE,FALSE,FALSE,FALSE,1046_00.png,1046_00.png,1046_00_S.png
1047_00,1047,Revavroom,1,,,294,00,9,Steel,Poison,FALSE,FALSE,FALSE,FALSE,1047_00.png,1047_00.png,1047_00_S.png
1048_00,1048,Orthworm,0,,,296,00,9,Steel,,FALSE,FALSE,FALSE,FALSE,1048_00.png,1048_00.png,1048_00_S.png
1049_00,1049,Tandemaus,0,,,71,00,9,Normal,,FALSE,FALSE,FALSE,FALSE,1049_00.png,1049_00.png,1049_00_S.png
1050_00,1050,Maushold,1,,Family of Four,72,00,9,Normal,,FALSE,FALSE,FALSE,FALSE,1050_00.png,1050_00.png,1050_00_S.png
1050_01,1050,Maushold,1,,Family of Three,72,01,9,Normal,,FALSE,FALSE,FALSE,FALSE,1050_01.png,1050_01.png,1050_01_S.png
1051_00,1051,Cetoddle,0,,,361,00,9,Ice,,FALSE,FALSE,FALSE,FALSE,1051_00.png,1051_00.png,1051_00_S.png
1052_00,1052,Cetitan,1,,,362,00,9,Ice,,FALSE,FALSE,FALSE,FALSE,1052_00.png,1052_00.png,1052_00_S.png
1053_00,1053,Frigibax,0,,,388,00,9,Dragon,Ice,FALSE,FALSE,FALSE,FALSE,1053_00.png,1053_00.png,1053_00_S.png
1054_00,1054,Arctibax,1,,,389,00,9,Dragon,Ice,FALSE,FALSE,FALSE,FALSE,1054_00.png,1054_00.png,1054_00_S.png
1055_00,1055,Baxcalibur,2,,,390,00,9,Dragon,Ice,FALSE,FALSE,FALSE,FALSE,1055_00.png,1055_00.png,1055_00_S.png
1056_00,1056,Tatsugiri,0,,Curly Form,375,00,9,Dragon,Water,FALSE,FALSE,FALSE,FALSE,1056_00.png,1056_00.png,1056_00_S.png
1056_01,1056,Tatsugiri,0,,Droopy Form,375,01,9,Dragon,Water,FALSE,FALSE,FALSE,FALSE,1056_01.png,1056_01.png,1056_01_S.png
1056_02,1056,Tatsugiri,0,,Stretchy Form,375,02,9,Dragon,Water,FALSE,FALSE,FALSE,FALSE,1056_02.png,1056_02.png,1056_02_S.png
1057_00,1057,Cyclizar,0,,,295,00,9,Dragon,Normal,FALSE,FALSE,FALSE,FALSE,1057_00.png,1057_00.png,1057_00_S.png
1058_00,1058,Pawmi,0,,,22,00,9,Electric,,FALSE,FALSE,FALSE,FALSE,1058_00.png,1058_00.png,1058_00_S.png
1059_00,1059,Pawmo,1,,,23,00,9,Electric,Fighting,FALSE,FALSE,FALSE,FALSE,1059_00.png,1059_00.png,1059_00_S.png
1060_00,1060,Pawmot,2,,,24,00,9,Electric,Fighting,FALSE,FALSE,FALSE,FALSE,1060_00.png,1060_00.png,1060_00_S.png
1061_00,1061,Wattrel,0,,,177,00,9,Electric,Flying,FALSE,FALSE,FALSE,FALSE,1061_00.png,1061_00.png,1061_00_S.png
1062_00,1062,Kilowattrel,1,,,178,00,9,Electric,Flying,FALSE,FALSE,FALSE,FALSE,1062_00.png,1062_00.png,1062_00_S.png
1063_00,1063,Bombirdier,0,,,290,00,9,Flying,Dark,FALSE,FALSE,FALSE,FALSE,1063_00.png,1063_00.png,1063_00_S.png
1064_01,1064,Squawkabilly,0,,Blue Plumage,113,01,9,Normal,Flying,FALSE,FALSE,FALSE,FALSE,1064_01.png,1064_01.png,1064_01_S.png
1064_02,1064,Squawkabilly,0,,Yellow Plumage,113,02,9,Normal,Flying,FALSE,FALSE,FALSE,FALSE,1064_02.png,1064_02.png,1064_02_S.png
1064_03,1064,Squawkabilly,0,,White Plumage,113,03,9,Normal,Flying,FALSE,FALSE,FALSE,FALSE,1064_03.png,1064_03.png,1064_03_S.png
1064_00,1064,Squawkabilly,0,,Green Plumage,113,00,9,Normal,Flying,FALSE,FALSE,FALSE,FALSE,1064_00.png,1064_00.png,1064_00_S.png
1065_00,1065,Flamigo,0,,,346,00,9,Flying,Fighting,FALSE,FALSE,FALSE,FALSE,1065_00.png,1065_00.png,1065_00_S.png
1066_00,1066,Klawf,0,,,249,00,9,Rock,,FALSE,FALSE,FALSE,FALSE,1066_00.png,1066_00.png,1066_00_S.png
1067_00,1067,Nacli,0,,,129,00,9,Rock,,FALSE,FALSE,FALSE,FALSE,1067_00.png,1067_00.png,1067_00_S.png
1068_00,1068,Naclstack,1,,,130,00,9,Rock,,FALSE,FALSE,FALSE,FALSE,1068_00.png,1068_00.png,1068_00_S.png
1069_00,1069,Garganacl,2,,,131,00,9,Rock,,FALSE,FALSE,FALSE,FALSE,1069_00.png,1069_00.png,1069_00_S.png
1070_00,1070,Glimmet,0,,,308,00,9,Rock,Poison,FALSE,FALSE,FALSE,FALSE,1070_00.png,1070_00.png,1070_00_S.png
1071_00,1071,Glimmora,1,,,309,00,9,Rock,Poison,FALSE,FALSE,FALSE,FALSE,1071_00.png,1071_00.png,1071_00_S.png
1072_00,1072,Shroodle,0,,,202,00,9,Poison,Normal,FALSE,FALSE,FALSE,FALSE,1072_00.png,1072_00.png,1072_00_S.png
1073_00,1073,Grafaiai,1,,,203,00,9,Poison,Normal,FALSE,FALSE,FALSE,FALSE,1073_00.png,1073_00.png,1073_00_S.png
1074_00,1074,Fidough,0,,,76,00,9,Fairy,,FALSE,FALSE,FALSE,FALSE,1074_00.png,1074_00.png,1074_00_S.png
1075_00,1075,Dachsbun,1,,,77,00,9,Fairy,,FALSE,FALSE,FALSE,FALSE,1075_00.png,1075_00.png,1075_00_S.png
1076_00,1076,Maschiff,0,,,196,00,9,Dark,,FALSE,FALSE,FALSE,FALSE,1076_00.png,1076_00.png,1076_00_S.png
1077_00,1077,Mabosstiff,1,,,197,00,9,Dark,,FALSE,FALSE,FALSE,FALSE,1077_00.png,1077_00.png,1077_00_S.png
1078_00,1078,Bramblin,0,,,242,00,9,Grass,Ghost,FALSE,FALSE,FALSE,FALSE,1078_00.png,1078_00.png,1078_00_S.png
1079_00,1079,Brambleghast,1,,,243,00,9,Grass,Ghost,FALSE,FALSE,FALSE,FALSE,1079_00.png,1079_00.png,1079_00_S.png
1080_00,1080,Gimmighoul,0,,Chest Form,391,00,9,Ghost,,FALSE,FALSE,FALSE,FALSE,1080_00.png,1080_00.png,1080_00_S.png
1080_01,1080,Gimmighoul,,,Roaming Form,,01,9,Ghost,,FALSE,FALSE,FALSE,FALSE,1080_01.png,1080_01.png,1080_01_S.png
1081_00,1081,Gholdengo,1,,,392,00,9,Steel,Ghost,FALSE,FALSE,FALSE,FALSE,1081_00.png,1081_00.png,1081_00_S.png
1082_00,1082,Great Tusk,0,,,376,00,9,Ground,Fighting,FALSE,FALSE,FALSE,FALSE,1082_00.png,1082_00.png,1082_00_S.png
1083_00,1083,Brute Bonnet,0,,,378,00,9,Grass,Dark,FALSE,FALSE,FALSE,FALSE,1083_00.png,1083_00.png,1083_00_S.png
1085_00,1085,Sandy Shocks,0,,,381,00,9,Electric,Ground,FALSE,FALSE,FALSE,FALSE,1085_00.png,1085_00.png,1085_00_S.png
1086_00,1086,Scream Tail,0,,,377,00,9,Fairy,Psychic,FALSE,FALSE,FALSE,FALSE,1086_00.png,1086_00.png,1086_00_S.png
1087_00,1087,Flutter Mane,0,,,379,00,9,Ghost,Fairy,FALSE,FALSE,FALSE,FALSE,1087_00.png,1087_00.png,1087_00_S.png
1088_00,1088,Slither Wing,0,,,380,00,9,Bug,Fighting,FALSE,FALSE,FALSE,FALSE,1088_00.png,1088_00.png,1088_00_S.png
1089_00,1089,Roaring Moon,0,,,397,00,9,Dragon,Dark,FALSE,FALSE,FALSE,FALSE,1089_00.png,1089_00.png,1089_00_S.png
1090_00,1090,Iron Treads,0,,,382,00,9,Ground,Steel,FALSE,FALSE,FALSE,FALSE,1090_00.png,1090_00.png,1090_00_S.png
1092_00,1092,Iron Moth,0,,,386,00,9,Fire,Poison,FALSE,FALSE,FALSE,FALSE,1092_00.png,1092_00.png,1092_00_S.png
1093_00,1093,Iron Hands,0,,,384,00,9,Fighting,Electric,FALSE,FALSE,FALSE,FALSE,1093_00.png,1093_00.png,1093_00_S.png
1094_00,1094,Iron Jugulis,0,,,385,00,9,Dark,Flying,FALSE,FALSE,FALSE,FALSE,1094_00.png,1094_00.png,1094_00_S.png
1095_00,1095,Iron Thorns,0,,,387,00,9,Rock,Electric,FALSE,FALSE,FALSE,FALSE,1095_00.png,1095_00.png,1095_00_S.png
1096_00,1096,Iron Bundle,0,,,383,00,9,Ice,Water,FALSE,FALSE,FALSE,FALSE,1096_00.png,1096_00.png,1096_00_S.png
1097_00,1097,Iron Valiant,0,,,398,00,9,Fairy,Fighting,FALSE,FALSE,FALSE,FALSE,1097_00.png,1097_00.png,1097_00_S.png
1098_00,1098,Ting-Lu,0,,,395,00,9,Dark,Ground,FALSE,FALSE,FALSE,FALSE,1098_00.png,1098_00.png,1098_00_S.png
1099_00,1099,Chien-Pao,0,,,394,00,9,Dark,Ice,FALSE,FALSE,FALSE,FALSE,1099_00.png,1099_00.png,1099_00_S.png
1100_00,1100,Wo-Chien,0,,,393,00,9,Dark,Grass,FALSE,FALSE,FALSE,FALSE,1100_00.png,1100_00.png,1100_00_S.png
1101_00,1101,Chi-Yu,0,,,396,00,9,Dark,Fire,FALSE,FALSE,FALSE,FALSE,1101_00.png,1101_00.png,1101_00_S.png
1102_00,1102,Koraidon,0,,,399,00,9,Fighting,Dragon,FALSE,FALSE,FALSE,FALSE,1102_00.png,1102_00.png,1102_00_S.png
1103_00,1103,Miraidon,0,,,400,00,9,Electric,Dragon,FALSE,FALSE,FALSE,FALSE,1103_00.png,1103_00.png,1103_00_S.png
1104_00,1104,Tinkatink,0,,,279,00,9,Fairy,Steel,FALSE,FALSE,FALSE,FALSE,1104_00.png,1104_00.png,1104_00_S.png
1105_00,1105,Tinkatuff,1,,,280,00,9,Fairy,Steel,FALSE,FALSE,FALSE,FALSE,1105_00.png,1105_00.png,1105_00_S.png
1106_00,1106,Tinkaton,2,,,281,00,9,Fairy,Steel,FALSE,FALSE,FALSE,FALSE,1106_00.png,1106_00.png,1106_00_S.png
1107_00,1107,Charcadet,0,,,165,00,9,Fire,,FALSE,FALSE,FALSE,FALSE,1107_00.png,1107_00.png,1107_00_S.png
1108_00,1108,Armarouge,1,,,166,00,9,Fire,Psychic,FALSE,FALSE,FALSE,FALSE,1108_00.png,1108_00.png,1108_00_S.png
1109_00,1109,Ceruledge,1,,,167,00,9,Fire,Ghost,FALSE,FALSE,FALSE,FALSE,1109_00.png,1109_00.png,1109_00_S.png
1110_00,1110,Toedscool,0,,,244,00,9,Ground,Grass,FALSE,FALSE,FALSE,FALSE,1110_00.png,1110_00.png,1110_00_S.png
1111_00,1111,Toedscruel,1,,,245,00,9,Ground,Grass,FALSE,FALSE,FALSE,FALSE,1111_00.png,1111_00.png,1111_00_S.png
1112_00,1112,Kingambit,2,,,369,00,9,Dark,Steel,FALSE,FALSE,FALSE,FALSE,1112_00.png,1112_00.png,1112_00_S.png
1113_00,1113,Clodsire,1,,,54,00,9,Poison,Ground,FALSE,FALSE,FALSE,FALSE,1113_00.png,1113_00.png,1113_00_S.png
1114_00,1114,Annihilape,2,,,160,00,9,Fighting,Ghost,FALSE,FALSE,FALSE,FALSE,1114_00.png,1114_00.png,1114_00_S.png
